allotment_id,agency,allotment_name,county_geoid,county_name,authorized_aum,authorized_use_acres,source_url,vintage,status,manual_fetch_id
00426,USFS,SOUTH INDIAN-COTTONWOOD,56023,Lincoln,,20078.222,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
30014,USFS,MONTPELIER-ELK VALLEY C&H,56023,Lincoln,,86877.418,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00412,USFS,AUSTIN CANYON,56039,Teton,,26420.761,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00316,USFS,MIDDLE BITCH,56039,Teton,,8597.538,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
44005,USFS,ALPINE,56023,Lincoln,,2156.591,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00414,USFS,BOX CANYON-NEEDLE PEAK S&G (CLOSED),56039,Teton,,8527.931,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
00404,USFS,INDIAN CREEK,56023,Lincoln,,4313.927,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
20109,USFS,TINCUP C&H,56023,Lincoln,,8992.982,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40280,USFS,TROUT CREEK,56023,Lincoln,,7586.293,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
20107,USFS,STUMP CREEK C&H,56023,Lincoln,,16919.946,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00506,USFS,MILL CREEK - TETON,56039,Teton,,5730.542,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
44006,USFS,BLOWOUT,56023,Lincoln,,11524.059,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00416,USFS,DOG CREEK,56023,Lincoln,,18403.464,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
44003,USFS,SOUTH ELK,56039,Teton,,21049.845,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00422,USFS,PALISADES,56039,Teton,,24454.95,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
54005,USFS,KING CREEK,56023,Lincoln,,6621.988,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
20108,USFS,JACKKNIFE C&H,56023,Lincoln,,7256.271,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
20296,USFS,SMITH CREEK S&G,56023,Lincoln,,4084.646,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00302,USFS,FALL RIVER RIDGE C&H,56039,Teton,,28453.956,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00504,USFS,LEIGH CREEK,56039,Teton,,9496.628,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00536,USFS,PINNACLE,56039,Teton,,1618.412,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,VACANT-UNAVAILABLE,usfs_grazing
00303,USFS,SQUIRREL MEADOWS C&H,56039,Teton,,28811.551,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00509,USFS,TEPEE CREEK,56039,Teton,,22154.824,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00508,USFS,SPRING CREEK,56039,Teton,,5455.875,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00503,USFS,GAME CREEK,56039,Teton,,1262.929,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00501,USFS,WEST FORK SMITH FORK,56041,Uinta,,37105.717,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00503,USFS,RED MOUNTAIN,56041,Uinta,,33853.452,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00406,USFS,LITTLE WEST FORK,56041,Uinta,,10582.178,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00402,USFS,BLACKS FORK CATTLE,56041,Uinta,,6508.502,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
54008,USFS,STATION CREEK,56023,Lincoln,,9917.842,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00431,USFS,BURBANK,56039,Teton,,24947.751,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
00420,USFS,GRAND VALLEY,56023,Lincoln,,5924.423,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,ACTIVE,usfs_grazing
40116,USFS,PALISADES C&H (CLOSED),56023,Lincoln,,1964.29,https://data.fs.usda.gov/geodata/edw/edw_resources/shp/S_USA.Allotment.zip,2026-07-19,CLOSED,usfs_grazing
