registry_facility_id,eia_plant_code,geoid,facility_cap_50km_mw,county_gen_cap_50km_mw,facility_share,global_min_gen_cap_50km_mw,global_max_gen_cap_50km_mw,ec_slope,delta
eia860_56530_08005,56530,08031,3.2,3743.57475815982,0.0008547979422676155,0.0,5796.9,0.00028750999097218634,0.0009200319711109963
eia860_56530_08005,56530,08035,3.138941302492367,2170.147248429024,0.0014464185804740467,0.0,5796.9,0.00028750999097218634,0.0009024769855418033
eia860_56530_08005,56530,08059,3.025733963081394,3231.9013993314816,0.0009362086243433252,0.0,5796.9,0.00028750999097218634,0.0008699287444097691
eia860_56530_08005,56530,08123,0.2598007108364621,4099.91617562699,6.336732257623083e-05,0.0,5796.9,0.00028750999097218634,7.469530002715881e-05
eia860_56563_08075,56563,08075,173.09916909210403,918.9472866397522,0.1883668101628149,0.0,5796.9,0.00028750999097218634,0.04976774054296379
eia860_56563_08075,56563,31033,199.5,767.6528612077141,0.25988309310296265,0.0,5796.9,0.00028750999097218634,0.05735824319895117
eia860_56563_08075,56563,31105,199.5,1304.0,0.15299079754601227,0.0,5796.9,0.00028750999097218634,0.05735824319895117
eia860_56596_56005,56596,56005,107.50863264827026,1237.1280683782572,0.08690178114639546,0.0,5796.9,0.00028750999097218634,0.030909806002136282
eia860_56609_56005,56609,56005,448.7982841411102,1237.1280683782572,0.36277431222576395,0.0,5796.9,0.00028750999097218634,0.1290339906217433
eia860_56613_08075,56613,08075,201.0,918.9472866397522,0.21872854180241622,0.0,5796.9,0.00028750999097218634,0.057789508185409455
eia860_56613_08075,56613,31033,201.0,767.6528612077141,0.2618371013217819,0.0,5796.9,0.00028750999097218634,0.057789508185409455
eia860_56613_08075,56613,31105,201.0,1304.0,0.15414110429447853,0.0,5796.9,0.00028750999097218634,0.057789508185409455
eia860_56782_30025,56782,30025,30.0,30.0,1.0,0.0,5796.9,0.00028750999097218634,0.00862529972916559
eia860_56841_56009,56841,56009,165.60000000000002,2329.3720955641343,0.07109211976710596,0.0,5796.9,0.00028750999097218634,0.047611654504994064
eia860_56841_56009,56841,56025,127.07539053656326,1330.5325774155408,0.09550716208948272,0.0,5796.9,0.00028750999097218634,0.03653544438595436
eia860_56842_56009,56842,56009,76.07256173064316,2329.3720955641343,0.032657969018994225,0.0,5796.9,0.00028750999097218634,0.021871621536408304
eia860_56842_56009,56842,56025,88.86068975926344,1330.5325774155408,0.06678580537416726,0.0,5796.9,0.00028750999097218634,0.02554833611046808
eia860_56843_56007,56843,56007,14.711068519405844,214.61845437743855,0.0685452169622573,0.0,5796.9,0.00028750999097218634,0.0042295791772055885
eia860_56908_30023,56908,30023,203.10000000000002,260.0,0.7811538461538462,0.0,5796.9,0.00028750999097218634,0.058393279166451054
eia860_56908_30023,56908,30039,119.3996437054632,121.3996437054632,0.9835254870693662,0.0,5796.9,0.00028750999097218634,0.03432859048383999
eia860_56908_30023,56908,30077,163.10688768219495,164.7130608745356,0.9902486591906388,0.0,5796.9,0.00028750999097218634,0.04689485980500928
eia860_56908_30023,56908,30093,203.10000000000005,258.0,0.7872093023255816,0.0,5796.9,0.00028750999097218634,0.05839327916645106
eia860_57040_56001,57040,56001,8.294014656895403,446.80973750832777,0.01856274373774322,0.0,5796.9,0.00028750999097218634,0.0023846120791271783
eia860_57040_56001,57040,56007,12.28605654048874,214.61845437743855,0.057246039610749776,0.0,5796.9,0.00028750999097218634,0.003532364005039689
eia860_57210_08123,57210,08075,26.33131630832786,918.9472866397522,0.028653783183376788,0.0,5796.9,0.00028750999097218634,0.007570516514093126
eia860_57210_08123,57210,08123,4.366545765788188,4099.91617562699,0.0010650329369527715,0.0,5796.9,0.00028750999097218634,0.0012554255337014005
